,Unnamed: 0,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
18,9771599177008,9771599177008,중학 독서평설 No.322 (2020년 10월호),편집부,지학사(학습),2020년 09월 22일,10800,중고등참고서
19,9788900454550,9788900454550,특급기출 2학기 기말고사 중3 영어 이병민 (2020년) 새 교육과정 기출예상문제집,"이병민, 이상민, Kim Christian, 고미라, 김수연",동아출판,2020년 09월 25일,12600,중고등참고서
20,9791196982669,9791196982669,2021 찐 을지대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 12회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 08월 30일,22500,중고등참고서
21,9791197068096,9791197068096,수능 영어의 기술 등급 올리기,선대훈,책뜰,2020년 08월 20일,14400,중고등참고서
22,9791196982645,9791196982645,2021 찐 수원대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 12회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 08월 30일,22500,중고등참고서
23,9791166090035,9791166090035,오투 중등과학 1-1 (2021년) [ 2015 개정 교육과정 ],편집부,비상교육,2020년 09월 01일,15300,중고등참고서
24,9791188449590,9791188449590,현자의 돌 생활과 윤리 킬러 쿼터 모의고사 (2020년) 2021 수능 대비,임수민,메가스터디교육,2020년 08월 31일,13500,중고등참고서
25,9791165980955,9791165980955,"15분 모의고사 국어 문학 (2020년) 매일 짧은 시간, 집중 훈련을 통해 실전 감각을 기르기에 최적화된  미니모의고사","김광진, 남한나, 박두일, 손석표, 이기연  외 4명
                    
정보 더 보기/감추기



김광진
남한나
박두일
손석표
이기연
이동근
윤지영
정선화
지범식",이투스북,2020년 08월 31일,12600,중고등참고서
26,9791125479758,9791125479758,2021학년도 마이스터고 입학 적성평가 한권으로 끝내기 적성필기·자기소개서·심층면접·지원방법까지 All Cover!  [ 개정1판 1쇄 ],SD적성검사연구소 편,시대교육,2020년 09월 10일,16200,중고등참고서
27,9791188703081,9791188703081,순수국어 2 파이널 (2020년) 수능 국어의 인지심리학적 해석,유민우,싼타북스,2020년 09월 10일,17820,중고등참고서
28,9791129706614,9791129706614,메가스터디 실전 모의고사(상) 수학 가형 (2020년) 2021 수능 대비 파이널 봉투 모의고사,메가스터디 수능연구팀,메가스터디북스,2020년 08월 31일,14400,중고등참고서
29,9791196477998,9791196477998,연계소문 - EBS영어 · 영독 · 수완 150제 요약집 (2020년),"신은주, 장가윤, 허정화, 이연홍",입시진로연구소,2020년 08월 31일,10800,중고등참고서
30,9791188005710,9791188005710,혼공 초등영문법 8품사편 [ 유튜브 혼공TV 무료강의 제공 ],"허준석, 유하영, 김수정",쏠티북스,2020년 09월 01일,12600,초등참고서
31,9788928330027,9788928330027,신사고 SSEN 쎈 고등  수학 (상) (2021년),"홍범준, 김의석, 김형정, 김형균, 김윤희  외 1명
                    
정보 더 보기/감추기



홍범준
김의석
김형정
김형균
김윤희
신사고수학콘텐츠연구회",좋은책신사고,2020년 08월 14일,13950,중고등참고서
32,-1,-1,"EBS 고교 1~2학년 수학 기초 패키지 50일 수학 상, 하",편집부,한국교육방송공사,2016년 12월 15일,13050,중고등참고서
33,9788900454734,9788900454734,특급기출 중학 수학 3-2 중간고사 (2020년) 동아출판이 만든 진짜 기출예상문제집,동아출판㈜ 수학팀,동아출판,2020년 07월 20일,9000,중고등참고서
34,9791196982614,9791196982614,2021 찐 삼육대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 12회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 06월 21일,22500,중고등참고서
35,9788954753685,9788954753685,"EBS 2022학년도 뉴수능 스타트 영어영역 영어 새로운 수능을 위한, EBS가 제시하는 가장 확실한 매뉴얼",EBS,한국교육방송공사,2020년 07월 08일,11250,중고등참고서
36,9791125473824,9791125473824,"2021 무적 대입수시 학업능력고사 고려대(세종) 파이널 모의고사 5회분 (계열공통) (2020년) 2015 개정 교육과정 완벽 반영, EBS 수능 연계+최신 기출 유형 문제 수록, 최신 기출 문제 수록",SD적성고사연구소 편,시대교육,2020년 08월 05일,14400,중고등참고서
37,9791125473817,9791125473817,"2021 무적 대입수시 전공적성평가 한국산업기술대 파이널 모의고사 5회분 (2020년) 2015 개정 교육과정 완벽 반영, EBS 수능 연계+최신 기출 유형 문제 수록, 최신 기출 문제 수록",SD적성고사연구소 편,시대교육,2020년 08월 05일,14400,중고등참고서
38,9788968198052,9788968198052,2021 백건아 모의고사 Prime - 동아시아사 (2020년) 사회탐구영역 4회분,백건아 역사 연구팀,오르비북스,2020년 06월 02일,15930,중고등참고서
39,9788954753111,9788954753111,EBS 수능완성 사회탐구영역 사회·문화 (2020년) 2021학년도 수능연계 교재,편집부,한국교육방송공사,2020년 06월 02일,5760,중고등참고서
40,9788954753067,9788954753067,EBS 수능완성 수학영역 수학 나형 (2020년) 2021학년도 수능연계 교재,편집부,한국교육방송공사,2020년 06월 02일,7650,중고등참고서
41,9788954753050,9788954753050,EBS 수능완성 수학영역 수학 가형 (2020년) 2021학년도 수능연계 교재,편집부,한국교육방송공사,2020년 06월 02일,8190,중고등참고서
42,9788900454352,9788900454352,특급기출 1학기 기말고사 중3 영어 동아출판 윤정미(2020년) 새 교육과정 기출예상문제집,"윤정미, 이희경, 송형호, 염미선, 진성인  외 2명
                    
정보 더 보기/감추기



윤정미
이희경
송형호
염미선
진성인
장성욱
Sundeen Glenn Paul",동아출판,2020년 04월 28일,12600,중고등참고서
43,9791190260688,9791190260688,2021 이해원 모의고사 N제 수학2 (2020년),이해원,시대인재북스,2020년 04월 24일,23400,중고등참고서
44,9788954752923,9788954752923,EBS FINAL 실전모의고사 과학탐구영역 지구과학 1 (2020년) 2021학년도 수능대비  [ 8절 ],편집부,한국교육방송공사,2020년 05월 11일,5580,중고등참고서
45,9788954752916,9788954752916,EBS FINAL 실전모의고사 과학탐구영역 생명과학 1 (2020년) 2021학년도 수능대비  [ 8절 ],편집부,한국교육방송공사,2020년 05월 11일,5580,중고등참고서
46,9788954752855,9788954752855,EBS FINAL 실전모의고사 한국사영역 한국사 (2020년) 2021학년도 수능대비  [ 8절 ],편집부,한국교육방송공사,2020년 05월 11일,5580,중고등참고서
47,9788954752831,9788954752831,EBS FINAL 실전모의고사 수학영역 수학 가형 (2020년) 2021학년도 수능대비  [ 8절 ],편집부,한국교육방송공사,2020년 05월 11일,6930,중고등참고서
48,9791190260633,9791190260633,2021 이해원 모의고사 N제 수학1 (2020년),이해원,시대인재북스,2020년 04월 16일,23400,중고등참고서
49,9791190260626,9791190260626,2021 이해원 모의고사 N제 확률과 통계,이해원,시대인재북스,2020년 04월 06일,23400,중고등참고서
50,9791189939267,9791189939267,"하루 30분, 독해 트레이닝",홀수 편집팀,홀수,2020년 03월 20일,9900,중고등참고서
51,9788905050870,9788905050870,풍산자 개념완성 중학수학 1-2 (2020년) [ 2015 개정 교육과정 ],풍산자수학연구소,지학사(학습),2020년 02월 20일,13050,중고등참고서
52,9788905050900,9788905050900,풍산자 필수유형 중학수학 2-2 (2020년) [ 2015 개정 교육과정 ],풍산자수학연구소,지학사(학습),2020년 02월 20일,12600,중고등참고서
53,9791164748327,9791164748327,알찬 중등 과학 3-1 5단원 (2020년) Ⅴ. 생식과 유전,편집부 편,비상ESN,2020년 02월 01일,1800,중고등참고서
54,9788958899914,9788958899914,씨뮬 8th 수능기출 사설 최신 하반기 모의고사 수학 가형 고3 (2020년) 2021 수능대비  [ 반양장 ],편집부,골드교육,2020년 01월 23일,12150,중고등참고서
55,9788905050375,9788905050375,중학교 국어 3-1 평가문제집 이삼형 교과서편 (2020년),이삼형 등,지학사(학습),2019년 12월 20일,14400,중고등참고서
56,9788928328642,9788928328642,일품 중등 수학 3 (하) 359제 (2020년),"홍범준, 신사고수학콘텐츠연구회",좋은책신사고,2020년 02월 05일,10800,중고등참고서
57,9788928329236,9788928329236,"신사고 우공비 고등 한국사 (2020년 고1) [ 2015 개정 교육과정, 강남구청 인터넷수능방송 강의교재 ]","강승호, 권승만, 방대광, 신사고역사콘텐츠연구회 공",좋은책신사고,2020년 01월 16일,15300,중고등참고서
58,9788954751988,9788954751988,EBS 수능특강 한국사영역 한국사 (2020년) 2021학년도 수능연계 교재,EBS,한국교육방송공사,2020년 01월 16일,6300,중고등참고서
59,9791162725955,9791162725955,2021 100% 수능형 마더텅 MP3 수능영어듣기 35회 실전모의고사,마더텅 편집부,마더텅,2020년 01월 10일,8910,중고등참고서
60,9791164424931,9791164424931,수능 독해 Beginner 비기너 15분 모의고사 (2020년),"김대성, 김재남, 박선하, 육상태, 윤진호 공",이투스북,2019년 12월 31일,10800,중고등참고서
61,9791188005642,9791188005642,다담 국어문법 800제 (2020년) 문제풀며 개념잡는 국어문법 문제집  [ 개정판 ],설승환,쏠티북스,2020년 01월 20일,15300,중고등참고서
62,9791162279229,9791162279229,오투 중등과학 1-2 (2020년) [ 2015 개정 교육과정 ],편집부,비상교육,2019년 12월 01일,14400,중고등참고서
63,9791164740604,9791164740604,개념+유형 중등수학 1-2 실력향상 파워 유형편 (2020년) [ 2015개정 교육과정 ],편집부,비상교육,2019년 12월 01일,9000,중고등참고서
64,9791164740574,9791164740574,개념+유형 중등수학 1-2 기초탄탄 라이트 (2020년),편집부,비상교육,2019년 12월 01일,16200,중고등참고서
65,9791133710881,9791133710881,적중 100 Plus 영어 기출문제집 1학기 전과정 중2 동아 윤정미 (2020년),편집부,베스트교육,2019년 12월 23일,17100,중고등참고서
66,9788905050641,9788905050641,기출의 고백K 국어 비문학(독서) (2020년) 2020 수능기출 문제집,"채주희, 김철회, 김수학 등",지학사(학습),2019년 12월 20일,13500,중고등참고서
67,9791162725320,9791162725320,2021 수능대비 마더텅 수능기출 모의고사 35회 동아시아사 (2020년),마더텅 편집부,마더텅,2019년 12월 30일,8910,중고등참고서
68,9791162725313,9791162725313,2021 수능대비 마더텅 수능기출 모의고사 35회 세계사 (2020년),마더텅 편집부,마더텅,2019년 12월 30일,8910,중고등참고서
69,9788959905133,9788959905133,미래로 HOW to 수능1등급 미적분 (2020년) 2021수능대비,이룸이앤비 편집부,이룸E&B(이룸이앤비),2019년 12월 13일,18000,중고등참고서
70,9791162402115,9791162402115,2020 Xistory 자이스토리 영어 독해 실전 [ 강남구청 인터넷 수능방송 강의교재 ],"김선구, 박성식, 장정근 등",수경출판사,2019년 12월 20일,16200,중고등참고서
71,9788954751131,9788954751131,"EBS 중학 뉴런 수학 3 (하) (2020년) 세상에 없던 새로운 공부법,무료 강의 제공",EBS,한국교육방송공사,2019년 11월 30일,11700,중고등참고서
72,9791164133833,9791164133833,N기출 수능기출문제집 수학영역 가형 4점 집중 (2020년) 수학1+미적분+확률과 통계/2021 수능 대비,미래엔 콘텐츠연구회,미래엔,2019년 12월 09일,13500,중고등참고서
73,9791125463702,9791125463702,무료 동영상과 함께하는 2021 사관학교 10년간 기출문제 다잡기 국·영·수 세트 육사·해사·공사·국간사 기출문제&전 문항 무료 해설 강의 제공  [ 초판3쇄 ],"추경임, 김효선, 서가은 공",시대교육,2020년 08월 05일,46800,중고등참고서
74,9791187820819,9791187820819,짱 쉬운 유형 수학 2 (2020년) 2점짜리＋쉬운 3점짜리  [ 2015 교육과정 ],이창주,아름다운샘,2019년 11월 22일,9900,중고등참고서
75,9791187820796,9791187820796,짱 쉬운 유형 수학 1 (2020년) 2점짜리＋쉬운 3점짜리  [ 2015 개정 교육과정 ],이창주,아름다운샘,2019년 11월 22일,9900,중고등참고서
76,9788905050252,9788905050252,풍산자 필수유형 중학수학 3-2 (2020년) [ 2015 개정 교육과정 ],풍산자수학연구소,지학사(학습),2019년 11월 01일,11700,중고등참고서
77,9791189719845,9791189719845,매3비 매일 지문 3개씩 푸는 비문학 독서 수능 기출 (2020년) 2021 수능 국어 영역 대비  [ 부록: 수능 한자 성어 '매3한' ],안인숙,키출판사,2019년 12월 04일,14400,중고등참고서
78,9788968981760,9788968981760,리얼 오리지널 수능기출 5개년 모의고사 고3 국어 (2020년) 15회/2021 수능시험 대비  [ 별권 부록: 문법 총정리 + 문제 ],입시플라이 편집부,입시플라이,2019년 11월 30일,11700,중고등참고서
79,9788954750899,9788954750899,EBS 수능 감(感) 잡기 국어영역 국어 2021 수능 완벽대비  [ 새 교육과정 적용 ],편집부,한국교육방송공사,2019년 11월 10일,8550,중고등참고서
80,9791162402085,9791162402085,2020 Xistory 자이스토리 영어 어법·어휘 기본  [ 강남구청 인터넷 수능방송 강의교재 ],박성식 등,수경출판사,2019년 12월 01일,13320,중고등참고서
81,9791162724408,9791162724408,100% 실전대비 MP3 중학영어듣기 24회 모의고사 중학교 1학년 (2020년) [ 11차 개정판 ],마더텅 편집부,마더텅,2019년 10월 30일,11610,중고등참고서
82,9791162723883,9791162723883,중학영문법 3800제 3학년 (2020년) [ 새 교과서에 맞춘 10차 개정판 ],마더텅 편집부,마더텅,2019년 10월 28일,13320,중고등참고서
83,9788900445428,9788900445428,HIGH TOP 하이탑 중학교 과학 3 (2020년) [ 2015 개정 교육과정 ],"배미정, 김호련, 김상협, 박윤현, 손은정, 박준영 공",동아출판,2019년 10월 21일,20700,중고등참고서
84,9788954750783,9788954750783,EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 미니과제 (2020년) 2021 수능대비 강의노트,윤혜정,한국교육방송공사,2019년 10월 22일,8600,중고등참고서
85,9788954750646,9788954750646,EBSi 강의노트 수능개념 차영의 물리학I 30일 완성 (2020년) 2021 수능대비 강의노트,차영,한국교육방송공사,2019년 10월 24일,5500,중고등참고서
86,9788928328666,9788928328666,라이트 쎈 중등 수학 3 (하) (2020년) [ 2015 개정 교육과정 ],"홍범준, 신사고수학콘텐츠연구회 공",좋은책신사고,2019년 10월 17일,13050,중고등참고서
87,9788928328710,9788928328710,베이직 SSEN 쎈 고등 수학 (하) (2020년) [ 강남구청 인터넷수능방송 강의교재 ],"홍범준, 신사고수학콘텐츠연구회 공",좋은책신사고,2019년 10월 04일,11250,중고등참고서
88,9788905049966,9788905049966,풍산자 반복수학 중학수학 2-1 (2020년) [ 2015 개정 교육과정 ],풍산자수학연구소,지학사(학습),2019년 09월 01일,11250,중고등참고서
89,9788905049973,9788905049973,풍산자 개념완성 중학수학 1-1 (2020년) [ 2015 개정 교육과정 ],풍산자수학연구소,지학사(학습),2019년 09월 01일,13050,중고등참고서
90,9788926157688,9788926157688,최상위수학 라이트 중 2-2 (2020년) [ 2020년 교과개정판 ],"최문섭, 최희영, 한송이, 고길동, 송낙천, 최영욱, 김종군, 박선영 공",디딤돌교육(학습),2019년 09월 23일,11700,중고등참고서
91,9788926157671,9788926157671,최상위수학 라이트 중 1-2 (2020년) [ 2020년 교과개정판 ],"최문섭, 최희영, 한송이, 고길동, 송낙천, 최영욱, 김종군, 박선영 공",디딤돌교육(학습),2019년 09월 23일,11700,중고등참고서
92,9791129704856,9791129704856,"메가스터디 중학국어 비문학 독해연습 1 독해의 원리를 깨우치는 가장 좋은 독해 연습 책  [ 예비중, 중1, 중2 ]","김경식, 김제천, 문동열, 배지은, 윤다운, 이현진, 장재혁 공",메가스터디,2019년 09월 01일,10800,중고등참고서
93,9791195387168,9791195387168,2020 대치동 체대입시를 말하다,김준희,에스엠북(SM Book),2019년 06월 29일,40500,중고등참고서
94,9791162401743,9791162401743,자이스토리 중학 국어 독해력 완성 2 중등 비문학독해 문제집/강남구청 인터넷 수능방송 강의교재,"권정아, 김다혜 등",수경출판사,2019년 07월 20일,11700,중고등참고서
95,9788959904914,9788959904914,숨마쿰라우데 중학수학 실전문제집 3-상 (2020년) [ 새 교육과정 ],강순모 등,이룸E&B(이룸이앤비),2019년 07월 10일,9900,중고등참고서
96,9788928645619,9788928645619,2020 팩토 영재성 검사 창의적 문제해결력 수학 중등 1~2학년 (2019년),매스티안R&D센터,매스티안,2019년 07월 01일,13500,중고등참고서
97,9791189719388,9791189719388,예비 매3문 매일 지문 3개씩 푸는 문학 기출 〈예비 매3비〉 짝꿍  [ 개정4판 ],안인숙,키출판사,2019년 06월 28일,12600,중고등참고서
98,9791125946168,9791125946168,교과서 다품 중학 수학 1-2 (2020년용),"최용준, 해법수학연구회 공",천재교육,2019년 06월 15일,9900,중고등참고서
99,9791189681319,9791189681319,고등학교 국어 내신 100점 기출문제집 미래엔 신유식 (하) (2019년),편집부,학문출판,2019년 05월 29일,12600,중고등참고서
0,9791188108787,9791188108787,작문교육론,"권순희, 김경주, 송지언, 이영호, 이윤빈  외 3명
                    
정보 더 보기/감추기



권순희
김경주
송지언
이영호
이윤빈
이정찬
주재우
변경가",사회평론아카데미,2018년 08월 29일,23000,대학교재
1,9791156857914,9791156857914,논리적사고 [ 2판 ],김동현,한올출판사,2019년 10월 01일,12800,대학교재
2,9788925415383,9788925415383,상담심리학,방기연,교육과학사,2020년 09월 15일,16000,대학교재
3,9791125478935,9791125478935,2021 무료 동영상이 있는 치과위생사 국가시험 기출유형문제집,이남숙,시대고시기획 시대교육,2020년 10월 05일,25200,대학교재
4,9788984119703,9788984119703,민법사례연습 1 민법총칙   [ 제7판 ],"이병준, 황원재",세창출판사,2020년 09월 01일,25000,대학교재
5,9791161057521,9791161057521,놀이에서 답을찾다 개정 누리과정을 풀어가는 현장지침서,"김진희, 강미영, 정혜미, 배성미 공",공동체,2020년 07월 30일,12000,대학교재
6,9791125471752,9791125471752,2020 Win-Q 화학분석기사 필기 단기완성 [ 개정9판4쇄 ],박지은 편,시대고시기획 시대교육,2020년 08월 04일,24300,수험서 자격증
7,9791196872595,9791196872595,프셉마음: 호흡기 간호 입문편 신규간호사를 위한 진짜 실무팁,김지인,드림널스,2020년 04월 16일,27550,대학교재
8,9788999720130,9788999720130,생명굿 참된 자신을 찾아 나서는 치유적 굿 마당,최헌진,학지사,2020년 01월 20일,29000,대학교재
9,9791162880906,9791162880906,사용자중심의 SMART 관리회계 해답집 [ 제3판 ],서강관리회계연구회,유원북스,2019년 08월 30일,8000,대학교재
10,9791162880890,9791162880890,사용자중심의 SMART 관리회계 [ 제3판 ],서강관리회계연구회,유원북스,2019년 08월 30일,29000,대학교재
11,9788955016932,9788955016932,재무제표의 이해와 분석 K-IFRS 한국채택국제회계기준,"반선섭, 박창래, 최수미 공",신영사,2019년 08월 20일,23000,대학교재
12,9791196713379,9791196713379,프셉마음,드림널스 편집부,드림널스,2019년 06월 12일,25200,대학교재
13,9791132101772,9791132101772,데이터 통신 [ 2판 ],이재광 역,한국맥그로힐(McGraw-Hill KOREA),2019년 01월 05일,34000,대학교재
14,9791155901090,9791155901090,알기 쉬운 항생제 처방,최원석,도서출판 대한의학,2019년 02월 26일,28000,대학교재
15,9788999719240,9788999719240,현대기초통계학 이해와 적용 jamovi/한글 SPSS 25.0을 이용한 자료 분석  [ 8판 ],성태제,학지사,2019년 02월 20일,25000,대학교재
16,9788956295183,9788956295183,알기쉬운 간호정보학,이혜자,계축문화사,2018년 08월 25일,25000,대학교재
17,9788968441684,9788968441684,생산관리,F. Robert Jacobs  / 김성홍 역,한경사,2018년 05월 15일,35000,대학교재
18,9791187897248,9791187897248,바이오헬스케어 트랜드  블루칩,메가트랜드 랩,율곡출판사,2018년 01월 24일,20000,대학교재
19,9788970068367,9788970068367,new 식품위생학 [ 제3개정판 ],김옥경 등,지구문화사,2018년 01월 05일,26000,대학교재
20,9791158483371,9791158483371,대학생을 위한 발표와 토론,"송재일, 송주영, 정형근, 조현아, 차순정",박이정출판사,2017년 08월 31일,12350,대학교재
21,9788958812579,9788958812579,면역학 IMMUNOLOGY A SHORT COURSE  [ 7판 ],"Richard Coico, Geoffrey Sunshine 공 / 정용석 등역",월드사이언스,2017년 01월 15일,30000,대학교재
22,9788981602697,9788981602697,영양판정,"김유리, 김지명, 이정은, 임윤숙 등",파워북,2019년 09월 03일,24000,대학교재
23,9791187010982,9791187010982,교육학개론 [ 제4판 ],"김정환, 강선보 공",박영스토리,2016년 03월 05일,19000,대학교재
24,9791130302881,9791130302881,경제사개설,김호범,(주)박영사,2015년 12월 26일,23000,대학교재
25,9788956544212,9788956544212,건강한 삶을 위한 운동처방기초 [ 6판 ],"Scott K. Powers, Stephen L. Dodd, Erica M. Jackson 공 / 장경태 등역",대한미디어,2016년 02월 11일,23750,대학교재
26,9788964980309,9788964980309,근골격계 질환의 통증해부학 해부학으로 이해하는 근골격계 손상과 통증,"Shintaro Kudo  / 이종하, 전진만 공역",신흥메드싸이언스,2013년 06월 10일,42750,대학교재
27,9788958812166,9788958812166,세포생물학 새롭고 알기쉬운 세포의 구조와 기능  [ 6판 ],이규배,월드사이언스,2013년 03월 20일,42000,대학교재
28,9788955267938,9788955267938,초등 과학교육에 뛰어들기 참다운 과학 수업을 위해,"Wynne Harlen  / 장병기, 윤혜경 공역",북스힐,2011년 09월 25일,12000,대학교재
29,9788970899398,9788970899398,중환자의학 용어집,대한중환자의학회,군자출판사,2007년 08월 30일,15000,대학교재
0,9791161980911,9791161980911,2020 엔지닉 반도체 전공면접 합격의 모든 것 이론 완성편,"서재범, 윤보열, 홍기찬, 위포트 엔지닉 연구소",위포트,2020년 04월 08일,21420,수험서 자격증
1,9791196785765,9791196785765,은행 필기 기출분석! 한 권으로 끝내는 핵심 경제 이론,더빅스쿨 인적성 연구소,더빅스쿨,2020년 10월 30일,14400,수험서 자격증
2,9791136007025,9791136007025,2021 에듀윌 9급 공무원 공통과목 7개년 기출PACK 국어 영어 한국사,"성정혜, 신형철, 송운학 편",에듀윌,2020년 09월 29일,26100,수험서 자격증
3,9791136007049,9791136007049,2021 EBS 에듀윌 전산회계 2급 기출문제집,김성수,에듀윌,2020년 09월 23일,13500,수험서 자격증
4,9791164421053,9791164421053,큰별쌤 최태성의 별★별 한국사 한국사능력검정시험 심화 (상),최태성,이투스북,2019년 12월 31일,13050,수험서 자격증
5,9791136007032,9791136007032,2021 EBS 에듀윌 전산회계 1급 기출문제집 [ 개정판 ],박진혁,에듀윌,2020년 09월 23일,14400,수험서 자격증
6,9791165760533,9791165760533,2021 김중규 4.0 선행정학개론 9급 세트 9급/7급/공사·공단/군무원/특채/경찰간부/승진 대비  [ 전2권 ],"김중규, 최영희",에스티유니타스,2020년 05월 20일,41310,수험서 자격증
7,9791164421114,9791164421114,큰별쌤 최태성의 별★별 한국사 한국사능력검정시험 심화 (하),최태성,이투스북,2020년 01월 31일,13050,수험서 자격증
8,9791188161294,9791188161294,2021 공준모 NCS 직업기초능력평가 4주 완성 기본편,김세준,공취달,2020년 10월 01일,19800,수험서 자격증
9,9791136006967,9791136006967,2021 에듀윌 경찰공무원 형법판례집 [ 개정판 ],강기주 편,에듀윌,2020년 09월 23일,21600,수험서 자격증
10,9791190302050,9791190302050,2021 선재국어 매일 국어 술술 한자 시즌 1,이선재,수비니겨,2020년 09월 21일,10800,수험서 자격증
11,9791136006790,9791136006790,2020 하반기 에듀윌 롯데그룹 L-TAB 실전모의고사 3회,에듀윌 취업연구소편,에듀윌,2020년 09월 16일,18000,수험서 자격증
12,9791136006813,9791136006813,2021 에듀윌 9급 공무원 6개년 기출문제집 국어 [ 개정판 ],배영표,에듀윌,2020년 09월 09일,13500,수험서 자격증
13,9791136006837,9791136006837,2021 에듀윌 9급 공무원 6개년 기출문제집 한국사 [ 개정판 ],신형철,에듀윌,2020년 09월 09일,13500,수험서 자격증
14,9791190680035,9791190680035,2021 민준호 사회 기출문제집 [ 전2권 ],민준호,호인북스,2020년 09월 10일,34200,수험서 자격증
15,9791186787274,9791186787274,아나운서 절대로 하지마라 나대지 않고 은밀하게 아나운서 준비하기,"유지수, 백원경, 이지민, 서연미, 채선아",흔들의자,2020년 09월 05일,15120,자기계발
16,9791136005731,9791136005731,2020 하반기 에듀윌 GSAT 삼성직무적성검사 최신기출유형+실전모의고사 5회+온라인 실전연습 서비스,에듀윌 취업연구소 편,에듀윌,2020년 07월 02일,18900,수험서 자격증
17,9791136004734,9791136004734,"2020 에듀윌 한국사능력검정시험 기출문제집 심화(1, 2, 3급) [ 부록 : 근현대사 극복노트 ]",에듀윌 한국사교육연구소 편,에듀윌,2020년 04월 08일,16200,수험서 자격증
18,9788952509208,9788952509208,법학개론 경비지도사 1차 시험 대비 시리즈,남궁승태,엑스퍼트(한국교육기획),2020년 02월 10일,22500,수험서 자격증
19,9791163716303,9791163716303,2020 전한길 한국사 최신 1개년 기출문제집,전한길,에스티유니타스,2019년 09월 30일,10350,수험서 자격증
20,9791164421091,9791164421091,큰별쌤 최태성의 별★별 한국사 한국사능력검정시험 고급(1·2급) (상),최태성,이투스북,2019년 05월 31일,13050,수험서 자격증
21,9791136007186,9791136007186,2021 에듀윌 공무원 영어 매일 3문 독해 기본완성 [ 개정판 ],성정혜 편,에듀윌,2020년 09월 29일,15300,수험서 자격증
22,9791136007193,9791136007193,2021 에듀윌 공무원 영어 매일 3문 독해 실력완성 [ 개정판 ],성정혜 편,에듀윌,2020년 09월 29일,15300,수험서 자격증
23,9791161981079,9791161981079,2020 하반기 최신판 위포트 GSAT 삼성직무적성검사 파이널 실전 봉투 모의고사,위포트연구소,위포트,2020년 09월 24일,15120,수험서 자격증
24,9791125481317,9791125481317,취업 합격의 공식 [최신 이슈 & 상식] 2020년 10월호,시사상식연구소,시대고시기획 시대교육,2020년 09월 25일,9000,수험서 자격증
25,9791125480495,9791125480495,2020 하반기 All-New 한전KPS NCS 봉투모의고사 6회분 [ 개정4판 ],NCS직무능력연구소 편,시대고시기획 시대교육,2020년 10월 15일,12600,수험서 자격증
26,9791161981093,9791161981093,2020 하반기 최신판 위포트 한국전력공사 KEPCO 직무능력검사 NCS 실전 봉투 모의고사 사무 전기 ICT 및 기술 분야 대비  [ 개정판 ],위포트 연구소,위포트,2020년 09월 28일,11610,수험서 자격증
27,9791125481096,9791125481096,2021 기출이 답이다 9급 공무원 사회복지직 3개년 기출문제집 [ 개정5판 ],SD공무원시험연구소 편,시대고시기획 시대교육,2020년 11월 05일,22500,수험서 자격증
28,9791188567171,9791188567171,김윤상의 공사공단 올인원 경영학 [기출문제],김윤상,도서출판현,2020년 09월 07일,24000,수험서 자격증
29,9791125732372,9791125732372,2020 NCS 신한은행 직업기초능력평가 하반기 일반직·RS직 채용 대비,취업적성연구소 편,서원각,2020년 09월 30일,14400,수험서 자격증
30,9791125480426,9791125480426,2020 하반기 All-New 인천국제공항공사(인국공) NCS+전공+실전모의고사 3회 [ 개정11판 ],NCS직무능력연구소 편,시대고시기획 시대교육,2020년 10월 05일,19800,수험서 자격증
31,9791125481003,9791125481003,2020 하반기 채용대비 All-New GSAT 삼성 직무적성검사 4급 전문대졸 채용 최종모의고사 5회 [ 개정9판 ],SD적성검사연구소 편,시대고시기획 시대교육,2020년 09월 25일,16200,수험서 자격증
32,9791125480006,9791125480006,2021 육·해·공군 ROTC/학사장교 KIDA 간부선발도구+근현대사 [ 개정 13판 ],SD장교수험기획실,시대고시기획 시대교육,2021년 01월 05일,23400,수험서 자격증
33,9791125479925,9791125479925,2021 EBS 스포츠지도사 2급 필기 기출문제+모의고사 [ 개정판 ],SD기획연구소 편,시대고시기획 시대교육,2021년 01월 05일,21600,수험서 자격증
34,9791125480921,9791125480921,2020 하반기 수시채용대비 기출이 답이다 LG그룹 온라인 인적성검사 [ 개정6판 ],SD적성검사연구소 편,시대고시기획 시대교육,2020년 09월 25일,14400,수험서 자격증
35,9791125480129,9791125480129,2021 농촌지도사 농촌지도론 핵심이론 합격공략 [ 개정판 ],SD공무원시험연구소 편,시대고시기획 시대교육,2021년 01월 05일,25200,수험서 자격증
36,9791125480457,9791125480457,2020 하반기 All-New 한국공항공사 NCS 기출예상문제+실전모의고사 4회 [ 개정8판 ],NCS직무능력연구소 편,시대고시기획 시대교육,2020년 10월 05일,19800,수험서 자격증
