,Title,ConRate,DesRate,Author,Date,Content,BookCode
0,데이터 통신,5,5,롤롤롤,2020-09-29,동생이 구매해달라고 해서 구매했습니다.내용도 많고 자세하게 적혀있어서 좋네요. [목차 내역] 1부: 개요1부는 데이터 통신과 네트워킹의 일반적인 개요에 대해 설명한다. 1장은 이 책에서 전체적으로 필요한 기본 개념들을 소개한다. 2장은 인터넷 모델을 소개한다.2부: 물리층과 전송 매체2부는 인터넷 모델의 물리층에 대해 다룬다. 3장부터 6장까지는 물리층의 전기통신적인 측면을 다룬다. 7장은 물리층은 아니지만 물리층에 의해 제어되는 전송 매체를 소개한다. 8장은 여러 계층에서 사용되는 교환에 대해 설명한다. 9장은 전화망과 케이블 TV 망이 어떻게 데이터 전송에 사용되는지를 보여준다.3부: 데이터 링크층3부는 인터넷 모델의 데이터 링크층에 대해 설명한다. 10장은 오류 검출과 정정을 다룬다. 11장과 12장은 데이터 링크 제어와 관련된 문제들을 다룬다. 13장부터 16장까지는 유선과 무선 근거리 통신망에 대해 논의한다. 17장과 18장은 광역 통신망에 관한 것이다. LAN과 WAN은 인터넷 모델의 처음 두 개 계층에서 운영되는 네트워크의 예들이다.,9791132101772
0,항생제 처방이 궁금해서 구매,3,3,글다솜이,2020-10-05,"항생제 처방의 전반적인 내용이 궁금했다. 병원마다 항생제 처방 기간이 다를 것이라 예상은 했다. 그런데 같은 병원 안에서 의사마다 처방 기간에 대한 소견이 다른 데 대해 솔직히 놀라기도 하고 의심스럽기도 했다.  일단, 그 기간이 궁금했기 때문에 '항생제는 얼마 동안 사용해야 하나?'의 항목을 유심히 살폈다. 그리고 이어지는 내용인 '항생제 사용 중에 호전을 보이지 않는다면?'의 항목도 자세히 보았는데, 항생제 사용 중 호전을 보이지 않는 경우를 일곱 가지로 들고 있다. 그런데 ""환자가 중증 감염 상태이거나 중증 면역저하 상태라면 호전되지 않을 수 있다""는 문장, ""약물 사용에 따른 부작용의 문제를 모두 임상의사가 책임질 수는 없고, 약물 사용 중 주의사항에 대한 설명의 의무가 약사에게 있는 것은 사실이다""는 문장은 좀 어이없다.",9791155901090
0,기초 통계학,5,5,akainell,2020-10-05,"성태제 저의 <현대기초통계학 이해와 적용>을 직접 구매하고 읽은 후기입니다. 학교에서 전공수업 교재로 교수님께서 성태제 님의 현대기초통계학 이해와 적용을 추천하셨습니다. 이 책이 기초통계를 이해하는데 가장 쉽고, 또 간단하게 쓰여있기 때문입니다. 책은 상당히 두껍지만, 글씨 크기가 너무 작거나 하지 않아 책을 읽는 자체에는 큰 거부감없고 잘 배울 수 있습니다.",9788999719240
1,현대기초통계학 이해와 적용,5,5,아니라ㅜ구구국232323323ㄱ5,2020-07-12,성태제 님의 현대기초통계학 이해와 적용입니다교육학과는 아니지만 교수님이 수업교재로 말씀하신 책이라 구매했는데진짜 통계를 이렇게 쉽게 풀어썼다고...? 하는 느낌이 드는 책이라공부하면서도 감탄했습니다통계의 ㅌ자도 몰랐던 저인데 뭔가 너무 쉽게 이해시켜주는 책..덕분에 A받았네요 교수님 쁠은 어디로 사라졌죠....?추천합니다! 통계가 쉬워지실거에요..,9788999719240
0,리뷰,5,5,Rb뀨,2020-10-06,"계축문화사에서 나온 알기쉬운 간호정보학 리뷰입니다.전공책으로 구매했고, 처음에 뒷표지가 까져서 배송된 관계로 교환을 한차례 받았습니다.근데 다시 온 책도 이렇게 찍혀서 왔더라구요...또 교환하기도 귀찮고,,전공책을 써야했기 때문에 그냥 쓰긴 했지만..상품 검수를 좀 제대로 했으면 하는 아쉬움이 남았습니다.<찍힌 모습>아무튼 이제 책 이야기를 쓰자면 그냥 흔한 전공책입니다.안은 파란색 단색컬러와 흑백 사진정도가 나와요.그래도 과목이 과목인만큼 사진들이 꽤 잘 나와있어서 사진자료 참고하기 좋습니다.",9788956295183
0,생산관리,5,5,wnem,2020-09-30,"생산관리 교재에 대한 리뷰F. Robert Jacobs 저 / 김성홍 역 | 한경사 | 2018년 05월 15일  저자/출판사 더보기| 판매지수 1,572베스트 경상계열 top100 10주대학교 교재로 구매하게 됐는데 설명이 잘 되어 있습니다. 이해하고 따라가기 쉬웠어요 내용도 설명도 이해가 쉽게 잘 구성되어 있습니다 다만 문제에 대한 해설이 충분하지 않아 그 점이 아쉬웠어요",9788968441684
0,바이오헬스케어 트랜드...의료의 4차산업...다양한 미래의료 제공...,4,4,csd100j,2020-10-06,바이오헬스케어 트랜드...의료의 4차산업...다양한 미래의료 제공...한정된 책자에 많은 내용을 담으려는 노력이 보이는...눈에 들어오는 그림들과 설명...여러장의 설명보다 잘 그려진 모식도가 이해를 돕듯이..보다 쉽게 다양한 분야에 접목되고 있는...그리고 여러가지 제품으로 출시되고 있는바이오 헬스케어 제품들을 소개하고읽는 내내 이미 알고있던 것도 있지만아..이러한 제품도 있구나하면서 읽게 됨.의료 트렌드에서 마케팅까지 건드리고 있는...물론 다소 산만한 부분도 있지만...개인적으로는 매우 흥미롭게 지루하지 않게 읽게되는...헬스케어 전반에 다양함을 접하고 싶다면...깊진 않아도..보다 많은 정보를 얻고 싶다면 추천...,9791187897248
0,식품위생학,5,5,sh1004good,2020-10-06,"지구문화사에서 출간한 new 식품위생학을 구매하였습니다.전공 교재라 교수님으 추천으로 구매를 하였는데 내용 정리도 쉽게 잘 되어있고, 사진과 표, 그래프 등이 자세하지만 알아보기 쉽게 적용되어 있어 공부하기가 수월합니다.쉽게 검색하기 어려운 분자구조나 해당 식품들의 사진도 나와있어 참고하기가 쉽습니다. 열심히 공부하여 위생사 자격증 취득에도 도움이 될 수 있도록 하겠습니다.",9788970068367
0,추천,5,5,민경,2020-10-01,대학생을 위한 발표와 토론이라는 책은 대학교 교수님께서이 책을 전공 서적으로 선택하라고 하셔서 구입하였습니다.다소 딱딱한 내용의 주제지만 이번 시험과 관련이 있기 떄문에 대학생 글쓰기 관련 도움이 많이 될 것 같은 교재입니다.열심히 공부해서 좋은 성적 만들고 싶습니다. 대학생 글쓰기실력도 더불어 같이 증가하였으면 좋겠습니다. 열심히 공부하다보면 늘겠지요? 내용도 많고 공부할 주제들도 많기때문에 최선을 다해서 공부해볼 예정입니다. 파이팅하겠습니다.,9791158483371
1,대학생을위한 발표와 토론,5,5,star4s,2020-03-29,"1.
세미나: 공동 연구 토의라고도 할 수 있다. 어떤
주제에 관심을 가진 사람들이 소집단을 형성하여 공동으로 연구 발표한 후 토론하는 형식이다.
토의 주제에 대해서 발표자나 토론자 모두가 전문가이어야 한다. 발표자가
토의 주제에 대해 발표한 후 토론자들이 그에 대해서 토론하고 청중들도 참여할 기회를 가진다.

2. 브레인스토밍: 참가자들이 자신의 아이디어만을 제시하고 다른 사람의
아이디어에 대한 비판을 하지 못하도록 하는 방식이다.
다른 사람의 아이디어를 평가할 수 없다는 금기 사항 때문에
토의라 하기 어려운 부분이 있기는 하다.

3.
버즈 토의: 버즈 토의는 토의라고도 한다. 6명씩
짝을 지어 6분 동안 토의한다는 의미이다. 그러나
반드시 인원수에 제한을 두는 것은 아니다. 예컨데
짝꿍끼리 토의한 후 이들이 조합하여 4인
토의를 하고, 그 다음에 8인 토의를 하는 것 처럼 토의 집단 인원의 범위를 확대할 수 있다.",9791158483371
0,면역학,5,5,이경현,2020-10-03,대학 강의 교재용으로 구매했다과목 자체가 생소해서 책도 어려우면 어쩌나 걱정이 앞섰었는데다행히도 이 교재에서는 몸에서 작용하는 세포들을 간단한 그림으로 구분하여 보기 좋게 기호 처럼 표현하여 반응이 일어나는 순서나 그 기작들을 잘 모르더라도 쉽게 이해할수 있도록 되어있다. 그래서 내용을 이해하는데 큰 도움이 된 것 같다비슷한 과목을 수강하시는 분들에게도 추천 드리고 싶다!!,9788958812579
0,영양판정,5,5,sh1004good,2020-10-06,"파워북에서 출간한 영양판정을 구매하였습니다.전공 교재라 교수님의 추천으로 구매를 하였는데 내용 정리도 쉽게 잘 되어있고, 사진과 표, 그래프 등이 자세하지만 알아보기 쉽게 적용되어 있어 공부하기가 수월합니다.어려울수도 있는 내용을 글로 쉽게 풀어 설명되어있어서 이해가 쉽습니다.개정판이라 최신의 자료들도 포함되어있어 좋습니다.열심히 공부하겠습니다. 감사합니다.",9788981602697
1,좋습니다,4,4,lemon,2018-10-14,배송은 월요일에 주문해서 금요일에 받았습니다 파트별로 스스로 풀어볼 수 있게끔 연습문제들이 있었고 이것은 해당 파트의 지식을 심화적으로 쌓는데 유용한 것 같았습니다 책을 통해 can pro 프로그램에 대해서 알게 되었고 스스로의 식사에 대해서 돌이켜볼 수 있는 시간이 되었습니다 수업 보조자료로 활용하기 위해 샀는데  과제할 때도 많은 도움이 되었고 시험 공부할 때도 내용이 이해하기 쉽게 구성되어 있어서 이 책 덕분에 이 과목 공부하는데 수월했습니다,9788981602697
2,영양판정,4,4,wldbslqk,2018-03-05,"< 영양판정 >공부하던중 추천받아서 샀습니다.건강한 식생활과 영양에 대한 관심이 증가되고 있으며, 이러한 관심과 더불어 영양상태의 판정에 대한 필요성이 강조되고 있는데 영양판정은 개인이나 집단, 환자의 식생활습관, 신체적 상태, 생화학적 분석자료, 임상증상 등을 분석하여 영양 관련 건강 문제와 영양상태를 파악하여 식사계획, 영양교육 및 상담 등을 수행하는 데 도움을 주는 책같습니다. 추천합니다.",9788981602697
0,교육학개론,5,5,맥주두잔ㅋ,2020-10-06,대학교재로 접했습니다. 처음엔 내용이 어려웠지만 그래도 교육학개론책 답게 교육학에 대해 자세히 설명해줍니다. 초보 부모라면 교재가 아닌 탐독서로 읽어볼만한 책이라고 추천해주고 싶습니다. 어려운 내용도 없고 자식 교육을 어떤식으로 시킬지 고민해볼 계기가 될수도 있습니다. 적극추천합니다. 다만 개론이라 중간중간 지루할순 있습니다. 이론서적이라서요.,9791187010982
1,교육학개론,5,5,yuuko0332,2019-03-29,"교육학의 기초로 볼 수 있는 교육학개론. 이 책을 읽으면서 도움이 되는 것이 많네요. 가정, 학교, 사회교육에 있어서의 역사와 변천 그리고 무엇보다도 중요한 현재 해결해야 할 과제와 전망 그리고 청소년문제 , 교사론, 다문화교육론 등 다양한 각도에서 교육에 대해서 배울 수 있습니다. 꼭 선생님이나 교사가 아니더라도 사회의 한 구성원으로서 가정을 이루는 부모로서도 읽어야 할 한 권이라고 생각합니다.",9791187010982
0,경제사개설,4,4,박코코,2020-10-04,학교 수업 교재로 구매했는데 제목과 내용 그대로입니다. 경제사에 대해 처음부터 끝까지 잘 설명되어있고 기본 틀을 잡기에 좋았어요. 수업도 잘 했고 이걸 읽으면서 나름대로 기본 틀이 세워지는 기분이라 계속 복습하면서 읽었습니다. 솔직히 내용이 내용인지라 좀 어려운 부분도 있고 잘 안 넘어가는 부분도 있지만 이렇게 개괄적이면서 자세하게 쓰여진 책은 한번쯤 읽어보면 좋기 떄문에 추천합니다~,9791130302881
0,운동 입문서,5,5,midangri,2020-10-03,"뒤늦게 걷기 운동을 좋아하게 된 사람이다. 걷기에 대한 공부를 하면 할수록 운동에 대한 기본적 지식이 필요함을 느꼈다. 이 책은 그런 욕구를 충족시켜 줄 수 있는 책이다. 피트니스와 웰리스, 운동의 일반적 원리, 심폐지구력, 근력과 근지구력, 유연성, 신체 조성,  영양 건강 체력 , 심혈관계, 스트레스관리, 운동관련 손상 및 부상 등 운동에 대한 기본 지식으로 구성되어 있다. 이 책을 바탕으로 공부를 하면 부상을 최소화 하고 운동 효과는 극대화할 수 있을 것 같다. 이 책은 대학 교재이지만 일반인들에게도 유용한 기본 지식을 습득하기에 적합한 도서이다.",9788956544212
0,간단한 근골격계 질환책,4,4,sherlock04,2020-10-05,"이 책은 사실 바이블 같은 책은 아니다. 다양한 근골격계 질환 중 가장 흔하게 발생하는 질환들을 다 묶어놓은 책으로, 컬러로 들어간 삽화로 나름 자세하게 설명이 들어가 있다. 근골격계 질환이나 통증에 대해 (무거운 전공책이 아닌) 가볍게 공부하고 싶은 사람들에게 좋은 책이다. (책 두께도 그렇게 두껍지 않다!)나는 스포츠를 좋아해서 다양한 부위에서 부상을 입어보았고, 재활치료도 많이 받아보아서 이런 질환에 대해 많은 관심을 갖게 되었고, 그게 이 책을 사게 된 계기이다. 어떤 부위에서 왜 이런 질환이 발생하는지 원리를 이해하고 이런 질환에 대한 기초적인 상식을 얻고 싶다면 이 책을 권한다.",9788964980309
0,세포생물학,5,4,이경현,2020-10-03,"Yes24에 입고가 늦어서 그리고 신학기라 배송이 너무 느렸지만 막 급한 책은 아니라서 괜찮았다대학 수업 교재로 교수님께서 세포생물학 교재 아무거나 구매하라고 하셔서 구매했는데 사진이나 그림이 많아서 강의 들을 때 참고하기 좋다 책이 넓고 많이 두꺼워서 무겁긴 너무 무겁다,,,ㅠ 이 책의 또 다른 좋은 점은 목차 부분에 순서가 자세히 나와 있어서 헷갈리는 부분을 참고하기 위해 다른 내용을 살펴 볼 필요가 있을 때 매우 유용하다",9788958812166
0,초등 과학교육에 뛰어들기,5,3,하하하,2020-09-29,"초등 과학 수업의 전체적인 가이드를 제공한다는 점이 마음에 들었습니다.구체적인 예시가 포함되어 있었고,수업의 단계별 가이드에서 많은 도움을 받았습니다.또한 수업 후 평가의 부분까지 자세한 설명이 나와있어서 좋았습니다.과학 수업 준비가 수월하지 않았는데, 책의 도움을 많이 받을 것 같습니다.특히 질문하는 법, 아이를 대하는 법 등의 아주 자세한 부분들이 많습니다. 하나하나 읽어보며 수업을 준비하려고 합니다.",9788955267938
0,좋아요,5,5,purplenabi,2020-10-04,"“서른 살 고시 5수생이었던 내가 10만 부 베스트셀러 작가가 되다!”매일 읽었을 뿐인데, 거짓말처럼 인생이 바뀐다!저자는 책을 전혀 읽지 않던 사람은 아니었다. 고등학교 때는 도서반을, 대학교 때는 독서토론 동아리 활동을 하며 주변 어느 사람들보다 책을 많이 읽어온 사람이었다. 그러나 오랫동안 책을 읽어 왔지만 그는 그 어떤 변화도 경험하지 못했고, 바로 그 사실이 그를 의문에 빠지게 했다.오랜 고민 끝에 그는 자신의 독서에 두 가지 문제가 있었음을 깨달았다. 첫째, ‘취미로 공부를 해서 수능 만점을 받는다? 자격증을 딴다? 전문가가 된다?’라고 생각하는 사람이 없듯, 삶을 바꾸기 위해서 책을 읽는다면 전력으로 임해야 했다. 둘째, 단지 눈으로만 글을 봤을 뿐 읽은 것을 온전히 자신의 지식으로, 인생의 무기로 활용하지 못했다. 그리하여 저자는 하루 한 쪽이라도 매일, 자신의 현실에 적용하기 위한 책 읽기를 시작했다. 그렇게 시작한 독서는 하루에 한 권 이상, 1년에 365권은 거뜬히 읽게 만들어주었고, 결국 저자는 지금까지 약 3천 권이 넘는 책을 읽게 되었다. 약 1천 권의 책을 읽었던 3년째(2011년)에는 《회사어로 말하라》라는 첫 책을 집필하고 출간했다. 그것을 시작으로 수많은 기업에서 강연 요청이 쇄도하여 현재는 전국을 누비며 커뮤니케이션에 대한 강연을 진행하고, 지금까지 총 13권의 책을 출간한 작가가 되었다. 작년에 출간한 《모든 관계는 말투에서 시작된다》는 10만 명이 넘는 독자에게 사랑을 받으며 베스트셀러에 오르기도 했다.저자는 책을 통해 얻은 가장 큰 소득은 자기 자신이 바뀐 것이라고 말한다. 매일 책 읽기 전에는 회사를 언제 떠나게 될지도 모른다는 불안과 가정을 제대로 부양하지 못하고 있다는 죄책감으로 하루하루가 괴로웠다. 그러나 30권을 독파했을 때는 잡념으로 가득했던 머릿속이 맑아졌고 누군가의 눈치를 볼 일이 사라졌다. 100권을 읽고 나자 일에서도 관계에서도 자신이 붙었다. 특히 영업사원인 저자는 사람을 만나는 일이 중요했는데 어떤 상대를 만나도 이야깃거리가 준비되어 있어 만남에 대한 두려움이 사라졌다. 365권이 넘어서자 저자는 완전히 다른 사람이 되었다고 말한다. 모든 일에 불평불만을 일삼던 과거의 자신은 전혀 찾아볼 수 없고 긍정적으로 모든 일에 임하게 되었다는 것이다.“책으로 제2의 인생을 설계하라!”나만의 길을 찾는 직장인을 위한 365 책 읽기 프로젝트!저자가 말하는, 나와 삶의 변화를 불러일으키기 위한 독서법의 핵심은 다음과 같다.1) 취미가 아닌 삶을 바꾸기 위한 도구로 독서를 선택했다면 생활처럼, 습관처럼 독서하라.2) 재미와 즐거움보다는 ‘지금, 여기’의 자신에게 깨달음을 주는 책을 선택한다.3) 독서 종료는 마지막 페이지를 넘겼을 때가 아니라 책에서 필요로 하는 부분을 분명하게 찾았을 때다.4) 책은 배치 순서대로 읽는 것이 아니라 저자의 의도를 가장 잘 파악할 수 있도록 ‘표지-저자소개-머 리말-맺음말-목차-다시 목차- 본문-다음 책’ 순으로 읽는다.5) 책 귀퉁이를 접거나 밑줄을 긋거나, 심지어 책을 찢어서 내게 유용한 부분을 표시하고 기억하라.6) 책장은 수시로 정리해 ‘지금 내 인생’에서 중요한 주제의 책들로 채운다.독서는 양도 중요하지만 질적인 전략이 더욱 핵심이 되어야 한다고 저자는 강조한다. 매일 잘 계획된 운동을 해야 근육이 붙고 살이 빠지는 것처럼 매일 잘 준비된 프로그램에 따라 책을 읽어야 지식이 쌓이고 어디서든 써먹을 수 있는 지혜가 된다는 것이다. 제대로 된 운동을 하고 좋은 음식을 먹어야 몸이 건강해지는 것처럼 내 삶에 도움이 되는 책을 선택하고 전략적으로 읽어야 성장할 수 있다. 이 책에는 끝까지 완벽하게 읽어야 한다는 생각을 버리고, 자신의 목표에 맞게 주도적으로 책을 읽어 ‘지금, 여기’부터 바꾸는 독서법이 담겨 있다. 나를 바꾸고 싶다는 간절함을 가진 사람이라면 누구나 실행할 수 있다.",9788970899398
